瀬戸市コミュニティバス,西山町北,ニシヤマチョウキタ,35.2268,137.0598,こうはん線（上り）
瀬戸市コミュニティバス,西山町南,ニシヤマチョウミナミ,35.22272,137.05903,こうはん線（上り）
瀬戸市コミュニティバス,南山町３丁目,ミナミヤマチョウサンチョウメ,35.2216,137.06113,こうはん線（上り）
瀬戸市コミュニティバス,西山町１丁目,ニシヤマチョウイッチョウメ,35.2193,137.05985,こうはん線（上り）
瀬戸市コミュニティバス,井上病院,イノウエビョウイン,35.21835,137.06144,こうはん線（上り）
瀬戸市コミュニティバス,平町,ヒラマチ,35.22035,137.06508,こうはん線（上り）
瀬戸市コミュニティバス,共栄橋,キョウエイバシ,35.21796,137.06575,こうはん線（上り）
瀬戸市コミュニティバス,共栄通,キョウエイドオリ,35.219151,137.071032,こうはん線（上り）
瀬戸市コミュニティバス,やすらぎ会館,ヤスラギカイカン,35.22183,137.07451,こうはん線（上り）
瀬戸市コミュニティバス,水野駅,ミズノエキ,35.22415,137.07012,こうはん線（上り）
瀬戸市コミュニティバス,效範公民館前,コウハンコウミンカンマエ,35.22566,137.07103,こうはん線（上り）
瀬戸市コミュニティバス,水南町 ,スイナンチョウ,35.22654,137.07511,こうはん線（上り）
瀬戸市コミュニティバス,新瀬戸駅,シンセトエキ,35.22638,137.0783,こうはん線（上り）
瀬戸市コミュニティバス,図書館,トショカン,35.227515,137.082021,こうはん線（上り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,こうはん線（上り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,こうはん線（下り）
瀬戸市コミュニティバス,図書館,トショカン,35.227515,137.082021,こうはん線（下り）
瀬戸市コミュニティバス,新瀬戸駅,シンセトエキ,35.22638,137.0783,こうはん線（下り）
瀬戸市コミュニティバス,水南町 ,スイナンチョウ,35.22646,137.0752,こうはん線（下り）
瀬戸市コミュニティバス,效範公民館前,コウハンコウミンカンマエ,35.2258,137.07198,こうはん線（下り）
瀬戸市コミュニティバス,水野駅,ミズノエキ,35.22401,137.07023,こうはん線（下り）
瀬戸市コミュニティバス,やすらぎ会館,ヤスラギカイカン,35.22183,137.07451,こうはん線（下り）
瀬戸市コミュニティバス,共栄通,キョウエイドオリ,35.219046,137.071072,こうはん線（下り）
瀬戸市コミュニティバス,共栄橋,キョウエイバシ,35.2178,137.06561,こうはん線（下り）
瀬戸市コミュニティバス,平町,ヒラマチ,35.22074,137.064238,こうはん線（下り）
瀬戸市コミュニティバス,井上病院,イノウエビョウイン,35.21812,137.06139,こうはん線（下り）
瀬戸市コミュニティバス,西山町１丁目,ニシヤマチョウイッチョウメ,35.21949,137.05998,こうはん線（下り）
瀬戸市コミュニティバス,南山町３丁目,ミナミヤマチョウサンチョウメ,35.22154,137.06116,こうはん線（下り）
瀬戸市コミュニティバス,西山町南,ニシヤマチョウミナミ,35.2228,137.059,こうはん線（下り）
瀬戸市コミュニティバス,西山町北,ニシヤマチョウキタ,35.22683,137.05978,こうはん線（下り）
瀬戸市コミュニティバス,東山町,ヒガシヤマチョウ,35.22824,137.06443,こうはん線（下り）
瀬戸市コミュニティバス,東山小学校,ヒガシヤマショウガッコウ,35.22976,137.06787,こうはん線（下り）
瀬戸市コミュニティバス,やまて坂,ヤマテザカ,35.23267,137.06968,こうはん線（下り）
瀬戸市コミュニティバス,ひまわり台,ヒマワリダイ,35.236275,137.070612,こうはん線（下り）
瀬戸市コミュニティバス,さつき台,サツキダイ,35.23666,137.07456,こうはん線（下り）
瀬戸市コミュニティバス,すみれ台,スミレダイ,35.24102,137.0745,こうはん線（下り）
瀬戸市コミュニティバス,コミュニティききょう台,コミュニティキキョウダイ,35.24198,137.07117,こうはん線（下り）
瀬戸市コミュニティバス,イオン瀬戸みずの店,イオンセトミズノテン,35.24332,137.06759,こうはん線（下り）
